batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,bvp_career,bvp_since,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf,pen_delta,pen_available_n,pen_rested_frac,def_oaa_tonight,def_oaa_n,sched_games_7d,sched_day_after_night,sched_getaway,sched_tz_shift,b_pa,b_bb_rate,b_hit_rate_long,b_k_rate_long,b_bb_rate_long,b_hardhit_long,b_xba_long,p_hit_rate_vs_hand,slot_pa_exp,def_babip_allowed
677951,Bobby Witt,R,KC,2,Sandy Alcántara,R,645261,824069,MIA @ KC,4:40 PM,03/09,Pre-Game,0.7350945175708369,-270.0,285.0,73.0,False,1101111011,live,0,0,0.0,0,0,0.27321088864785165,0.38908240770651814,0.46122238218922085,0.34403186092296134,0.1479807953972938,20,1,0.03813268426636707,1.028,70.6,B,0.2668529514495285,2.951298092288116,0.3412534988083174,0.17926108259884388,20,5,0,0.2585034013605442,0.2966360856269113,0.6046105483758295,0.19280475026196298,0.20258470136220746,0.26335174953959484,0.26242236024844723,0.2689295039164491,0.26420970672203475,0.29,326,0.27586206896551724,210,False,False,0.7017566215520508,0.03333789601878612,3.9173553719008263,4.429752066115703,121,,,,,,,0.2055009149546745,20,3.46,1.19,189.2,13,8,140,50,0,0,0,29,SP,29,784,175,27.0,6.64,2.37,8.3,0.85,27.16828330705475,-0.022694517570836847,4,0.4444444444444444,14.0,7,6,0,1,0.0,4.62771902021743,0.06389805760337497,0.2841880341880342,0.17424242424242425,0.08901515151515152,0.5203900709219857,0.3768581560283688,0.24829931972789115,4.351,0.2879603875855836
802415,Chandler Simpson,L,TB,2,Cal Quantrill,R,615698,822853,TB @ TEX,5:05 PM,03/09,Pre-Game,0.7226678593047113,,,,False,1101110111,live,0,0,0.0,0,0,0.3433214347900594,0.28632129365131886,0.06095995422677294,0.35886324899753147,0.045387593244929365,20,1,0.06499868568834088,0.964,64.7,C,0.2523164647184604,4.76208588920898,0.38169366011064765,0.18848332874293494,20,5,0,0.26126126126126126,0.32625994694960214,0.7019299499642602,0.07005003573981415,0.22802001429592567,0.31822660098522165,0.2845849802371542,0.2771618625277162,0.3052147239263804,0.32432432432432434,319,0.2916666666666667,211,False,False,0.714272915963042,0.008394943341669348,3.84251968503937,4.173228346456693,127,,,,,,,0.37369648110773135,20,3.01,1.1,89.2,6,5,68,22,0,0,0,11,RP,28,368,77,13.1,6.83,2.21,7.73,1.1,16.697485399576337,-0.006539287876139999,7,0.7,5.0,7,6,0,0,-1.0,4.254552955040257,0.030595111342553927,0.3080260303687636,0.08016032064128256,0.04408817635270541,0.13083927157561362,0.2810269200316706,0.24043715846994534,4.351,0.35156678179671463
672640,Otto Lopez,R,MIA,3,Michael Wacha,R,608379,824069,MIA @ KC,4:40 PM,03/09,Pre-Game,0.7151398061398785,-245.0,257.0,71.0,False,0111111111,live,0,0,0.0,0,0,0.24181382486719633,0.33205376939006886,0.41978550892290256,0.2915337090061835,0.1568846265887199,20,1,-0.06502590673575126,1.028,73.5,B,0.26821583300512014,4.284050234264886,0.36584420856645483,0.19893022378453792,20,6,0,0.35,0.2849740932642487,0.5636578636184469,0.18722901064249114,0.24911312573906189,0.31820353559483994,0.2729824561403509,0.3191823899371069,0.30284063553201734,0.2930513595166163,357,0.3209302325581395,236,False,False,0.6957950222444845,0.019344783895393958,4.014705882352941,4.360294117647059,136,,,,,,,-0.020349992895467323,20,3.32,1.1,170.2,8,8,136,42,0,0,0,27,SP,27,686,145,25.4,7.17,2.21,7.65,1.16,25.442968891459252,-0.011679806139878512,10,1.0,26.0,7,6,0,1,0.0,4.392800692249104,0.05026636393979657,0.3037190082644628,0.12547528517110265,0.049429657794676805,0.4021531100478469,0.3285410685805422,0.2471042471042471,4.251,0.30074383091417783
650490,Yandy Díaz,R,TB,1,Cal Quantrill,R,615698,822853,TB @ TEX,5:05 PM,03/09,Pre-Game,0.7049928115108068,,,,False,1100111011,live,8,1,0.125,1,2023,0.2946231260085673,0.35095794329228047,0.497110800964894,0.3692084457360689,0.1532239075186719,20,1,-0.020000000000000018,0.964,64.7,C,0.2523164647184604,4.76208588920898,0.38169366011064765,0.18848332874293494,20,5,0,0.31333333333333335,0.29333333333333333,0.7019299499642602,0.07005003573981415,0.22802001429592567,0.2724699221514508,0.2863554757630162,0.2460136674259681,0.27355484751934456,0.26646706586826346,372,0.35602094240837695,218,False,False,0.7017566215520508,0.003236189958756075,3.9473684210526314,4.43609022556391,133,,,,,,,0.234133289068795,20,3.01,1.1,89.2,6,5,68,22,0,0,0,11,RP,28,368,77,13.1,6.83,2.21,7.73,1.1,16.697485399576337,-0.01003566865366401,7,0.7,5.0,7,6,0,0,-1.0,4.530397324243598,0.08421340705530443,0.2938689217758985,0.14150943396226415,0.07547169811320754,0.47462311557788944,0.34029711055276385,0.2129032258064516,4.442,0.35156678179671463
691406,Junior Caminero,R,TB,3,Cal Quantrill,R,615698,822853,TB @ TEX,5:05 PM,03/09,Pre-Game,0.7049928115108068,-212.0,223.0,68.0,False,1111111110,live,0,0,0.0,0,0,0.30477074429148027,0.35027914367015833,0.42902548589100825,0.3787744843010544,0.18329667483616396,20,1,0.0027417027417027118,0.964,64.7,C,0.2523164647184604,4.76208588920898,0.38169366011064765,0.18848332874293494,20,5,0,0.2777777777777778,0.2805194805194805,0.7019299499642602,0.07005003573981415,0.22802001429592567,0.30462090623598026,0.2798931195724783,0.3130841121495327,0.29749265868534,0.30930930930930933,367,0.22959183673469388,237,False,False,0.7017566215520508,0.003236189958756075,3.8333333333333335,4.3768115942028984,138,,,,,,,0.29621686803090036,20,3.01,1.1,89.2,6,5,68,22,0,0,0,11,RP,28,368,77,13.1,6.83,2.21,7.73,1.1,16.697485399576337,-0.010792811510806799,7,0.7,5.0,7,6,0,0,-1.0,4.3010086557906835,0.04433818874822089,0.2844638949671772,0.17523809523809525,0.09333333333333334,0.5191780821917809,0.3439369863013699,0.2129032258064516,4.251,0.35156678179671463
643446,Jeff Mcneil,L,ATH,2,Kade Anderson,L,807739,823095,ATH @ SEA,6:40 PM,03/09,Scheduled,0.6983330950770735,,,,False,1101111011,estimated,0,0,0.0,0,0,0.3172991520446479,0.32552098414383807,0.22753235540217273,0.32097555895951074,0.07514362871975874,20,1,-0.009609585460978676,0.906,50.0,C,0.2469879518072289,,,,2,5,0,0.2597402597402597,0.2693498452012384,0.39156626506024095,0.42168674698795183,0.18674698795180722,0.2471590909090909,0.22628951747088186,0.24050632911392406,0.24168336673346694,0.26991150442477874,243,0.26436781609195403,194,False,True,0.6794712453787168,0.018861849698356692,3.252032520325203,3.5528455284552845,123,,,,,,,0.18362667857085194,20,4.5,1.3,10.0,0,0,8,5,0,0,0,2,SP,2,41,8,20.5,7.2,4.5,7.2,1.8,,-0.005758095077073588,4,0.4444444444444444,-29.0,7,6,0,0,-2.0,4.366843700713649,0.013676233723289742,0.2670157068062827,0.10739856801909307,0.06205250596658711,0.30652818991097924,0.3171691394658754,0.25,4.351,0.358848332646072
695506,Jac Caglianone,L,KC,3,Sandy Alcántara,R,645261,824069,MIA @ KC,4:40 PM,03/09,Pre-Game,0.6943836671247602,-223.0,233.0,69.0,False,1010111101,live,0,0,0.0,0,0,0.36398973691316105,0.3592085923530884,0.468334002767128,0.4504412761112108,0.2536911071004137,20,1,-0.01952941176470585,1.028,70.6,B,0.2668529514495285,2.951298092288116,0.3412534988083174,0.17926108259884388,20,5,0,0.296,0.27647058823529413,0.6046105483758295,0.19280475026196298,0.20258470136220746,0.26739690721649484,0.2448244824482448,0.27256637168141595,0.26011739264751316,0.27611940298507465,293,0.2893401015228426,208,False,False,0.670127603667785,0.024256063456975174,3.6328125,3.9140625,128,,,,,,,0.23352949987032096,20,3.46,1.19,189.2,13,8,140,50,0,0,0,29,SP,29,784,175,27.0,6.64,2.37,8.3,0.85,27.16828330705475,-0.020633667124760224,4,0.4444444444444444,14.0,7,6,0,1,0.0,4.231168257758541,0.021253364058635867,0.2824601366742597,0.2605932203389831,0.05508474576271186,0.5537974683544303,0.3893860759493671,0.2383177570093458,4.251,0.2879603875855836
670541,Yordan Álvarez,L,HOU,2,Luis Castillo,R,622491,824144,CWS @ HOU,11:10 AM,03/09,Final,0.6933028079887483,-245.0,257.0,71.0,False,1110010101,live,21,11,0.5238095238095238,1,2022,0.2897247211094228,0.3245536473274084,0.4735076190948339,0.34955953058613703,0.18081865145540188,20,1,0.08253493891183966,0.998,46.9,D,0.2585343650432408,3.0483403412034398,0.41653704725492663,0.18668052700410898,20,6,0,0.25806451612903225,0.3405994550408719,0.6041002277904328,0.24965831435079727,0.14624145785876994,0.3131687242798354,0.29955156950672646,0.3745019920318725,0.3211241649389542,0.345679012345679,384,0.2694610778443114,216,False,False,0.6851929645284116,0.008109843460336719,3.5839416058394162,4.37956204379562,137,,,,,,,0.06902964376303723,20,5.31,1.44,122.0,4,10,106,38,0,1,1,22,SP,25,546,138,21.8,7.82,2.8,10.18,1.7,21.939747652803998,-0.0038278079887482663,8,0.8,8.0,7,7,1,1,0.0,4.181486365906253,0.11253767305740912,0.31880733944954126,0.17904761904761904,0.10476190476190476,0.551364522417154,0.4179766081871345,0.28771929824561404,4.351,0.3061831280608192
665489,Vladimir Guerrero,R,TOR,3,Tanner Bibee,R,676440,824388,TOR @ CLE,10:10 AM,03/09,Final,0.6926569876321914,-223.0,233.0,69.0,False,1011010111,live,9,4,0.4444444444444444,1,2023,0.2482633096212693,0.288341789413644,0.40716739635595584,0.2561965171693072,0.07088366726083668,20,1,0.00911854103343468,0.987,65.9,B,0.27995110024449876,3.154146313732962,0.3847947451553138,0.18999825765224052,20,6,0,0.2553191489361702,0.26443768996960487,0.6911165444172779,0.16381418092909536,0.14506927465362673,0.26359832635983266,0.2492639842983317,0.24401913875598086,0.2580734966592428,0.24749163879598662,330,0.28654970760233917,199,False,False,0.6782863732493366,0.014370614382854807,3.76,4.232,125,,,,,,,0.17017023464115735,20,3.88,1.16,162.1,5,14,128,46,0,0,0,28,SP,28,664,142,23.7,7.1,2.55,7.87,1.44,24.947062573578407,-0.02525698763219142,8,0.8888888888888888,14.0,7,6,1,1,0.0,4.18006012168946,0.046660581257706814,0.2572062084257206,0.13043478260869565,0.08102766798418973,0.43203463203463205,0.33280000000000004,0.2421875,4.251,0.30025071280221755
691594,Javier Sanoja,R,MIA,5,Michael Wacha,R,608379,824069,MIA @ KC,4:40 PM,03/09,Pre-Game,0.6926569876321914,-223.0,233.0,69.0,False,1011110111,live,0,0,0.0,0,0,0.35516419083514805,0.3451548616326959,0.2768982220580714,0.3908715954660048,0.08530584854052349,20,1,-0.02197309417040355,1.028,73.5,B,0.26821583300512014,4.284050234264886,0.36584420856645483,0.19893022378453792,20,6,0,0.3,0.27802690582959644,0.5636578636184469,0.18722901064249114,0.24911312573906189,0.28055077452667815,0.273371104815864,0.3050847457627119,0.280968201233982,0.2786885245901639,195,0.29473684210526313,203,False,False,0.6720762732062165,0.020580714425974866,3.2719298245614037,3.491228070175439,114,,,,,,,0.12250075785483244,20,3.32,1.1,170.2,8,8,136,42,0,0,0,27,SP,27,686,145,25.4,7.17,2.21,7.65,1.16,25.442968891459252,0.00024301236780843727,10,1.0,26.0,7,6,0,1,0.0,3.9775162167223503,0.05705483541414808,0.2813299232736573,0.0815347721822542,0.05275779376498801,0.3048552754435107,0.27697082166199816,0.2471042471042471,4.025,0.30074383091417783
