batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,bvp_career,bvp_since,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf,pen_delta,pen_available_n,pen_rested_frac,def_oaa_tonight,def_oaa_n,sched_games_7d,sched_day_after_night,sched_getaway,sched_tz_shift,b_pa,b_bb_rate,b_hit_rate_long,b_k_rate_long,b_bb_rate_long,b_hardhit_long,b_xba_long,p_hit_rate_vs_hand,slot_pa_exp,def_babip_allowed
650333,Luis Arráez,L,SF,1,Mackenzie Gore,L,669022.0,822865,SF @ TEX,5:05 PM,04/08,Scheduled,0.8070356299312408,,,,False,0111111010,estimated,11,5,0.45454545454545453,1,2023,0.29065374962747914,0.31577200172517383,0.13672139965293545,0.33470536475619844,0.08625431431716317,20,2,0.008645270885154377,0.964,63.3,C,0.2696955050749154,3.303743896623159,0.4015863666352349,0.253035775306416,20,6,0,0.330188679245283,0.3215434083601286,0.5923597678916828,0.2973887814313346,0.1102514506769826,0.3598466698610446,0.32833787465940056,0.3115942028985507,0.3455159705159705,0.36693548387096775,270,0.2603550295857988,190,False,False,0.759416582312193,0.04761904761904778,4.009615384615385,4.423076923076923,104,,,,,,,0.1137493790555177,20,4.77,1.26,122.2,6.0,9.0,136.0,44.0,0.0,0.0,0.0,23.0,SP,23.0,523.0,110.0,22.7,9.98,3.23,8.07,1.17,23.254495054441453,-0.055960629931240846,4,0.4444444444444444,7.0,6,7,0,0,0.0,4.65,0.02697569469899279,0.32842105263157895,0.04380952380952381,0.047619047619047616,0.21179941002949854,0.3111294247787611,0.2807017543859649,4.44,0.34116938639033606
650490,Yandy Díaz,R,TB,1,Gabriel Hughes,R,687312.0,824321,TB @ COL,5:40 PM,04/08,Scheduled,0.7619557765176337,,,,False,0100111100,estimated,0,0,0.0,0,0,0.20417116866757487,0.29502439772262795,0.4643492957034603,0.2595263999928055,0.2033888937298642,20,1,-0.02480276816608995,1.148,71.0,B,0.25190839694656486,2.806679344480737,0.27819945259368783,0.19829756735736764,5,6,0,0.312,0.28719723183391005,0.628498727735369,0.27735368956743,0.09414758269720101,0.26434245366284204,0.27326266195524146,0.24258760107816713,0.26464704201200345,0.2480916030534351,295,0.375,173,False,True,0.6930647709092582,0.06889100560837547,3.869158878504673,4.373831775700935,107,,,,,,,-0.05647609775700208,20,3.33,1.19,24.1,0.0,3.0,21.0,7.0,1.0,0.0,1.0,4.0,SP,5.0,99.0,22.0,19.8,7.77,2.59,8.14,0.0,20.06437543532246,-0.02045577651763364,5,0.8333333333333334,6.0,7,7,0,0,0.0,4.65,0.05251017920525017,0.31277533039647576,0.14202334630350194,0.08560311284046693,0.47703412073490814,0.3228280839895013,0.22857142857142856,4.44,0.3634938620217196
802415,Chandler Simpson,L,TB,5,Gabriel Hughes,R,687312.0,824321,TB @ COL,5:40 PM,04/08,Scheduled,0.7432418717532402,,,,False,0111001111,estimated,0,0,0.0,0,0,0.4068297474664193,0.2807381576042016,0.11938684979057695,0.4492529796599567,0.09104897252302431,20,1,0.0728098788443616,1.148,71.0,B,0.25190839694656486,2.806679344480737,0.27819945259368783,0.19829756735736764,5,6,0,0.2413793103448276,0.3141891891891892,0.628498727735369,0.27735368956743,0.09414758269720101,0.29931120851596743,0.2652388797364086,0.26785714285714285,0.2874617737003058,0.3133047210300429,252,0.2733333333333333,165,False,True,0.6755545863528151,0.06768728540042512,3.792079207920792,4.128712871287129,101,,,,,,,0.1569721296166384,20,3.33,1.19,24.1,0.0,3.0,21.0,7.0,1.0,0.0,1.0,4.0,SP,5.0,99.0,22.0,19.8,7.77,2.59,8.14,0.0,20.06437543532246,-0.03058187175324023,5,0.8333333333333334,6.0,7,7,0,0,0.0,4.25,0.020626700727253946,0.29555555555555557,0.09090909090909091,0.045454545454545456,0.14675697865353038,0.2815894909688013,0.2641509433962264,4.023,0.3634938620217196
691406,Junior Caminero,R,TB,3,Gabriel Hughes,R,687312.0,824321,TB @ COL,5:40 PM,04/08,Scheduled,0.7334212911911183,-335.0,355.0,77.0,False,1101001011,estimated,0,0,0.0,0,0,0.2867738140201595,0.39928406333589755,0.45529012015188164,0.353218195012439,0.16317990169118346,20,1,0.021412803532008806,1.148,71.0,B,0.25190839694656486,2.806679344480737,0.27819945259368783,0.19829756735736764,5,6,0,0.26666666666666666,0.28807947019867547,0.628498727735369,0.27735368956743,0.09414758269720101,0.3071095571095571,0.2751054852320675,0.3081180811808118,0.29665618748213773,0.30566037735849055,291,0.24203821656050956,195,False,True,0.694652210644349,0.03876908054676931,3.8018018018018016,4.378378378378378,111,,,,,,,0.11764117328397813,20,3.33,1.19,24.1,0.0,3.0,21.0,7.0,1.0,0.0,1.0,4.0,SP,5.0,99.0,22.0,19.8,7.77,2.59,8.14,0.0,20.06437543532246,0.014918708808881687,5,0.8333333333333334,6.0,7,7,0,0,0.0,4.45,0.06784174468207757,0.2841163310961969,0.17533718689788053,0.10597302504816955,0.5117041198501873,0.3339803370786517,0.22857142857142856,4.249,0.3634938620217196
665487,Fernando Tatís,R,SD,1,Eduardo Rodríguez,L,593958.0,825054,SD @ AZ,6:40 PM,04/08,Scheduled,0.7312590366784465,-212.0,223.0,68.0,False,1000111100,estimated,0,0,0.0,0,0,0.2424084578401318,0.32625366491577085,0.470004685703979,0.2783089090075286,0.16376059988564562,20,1,0.0719611528822055,1.0,49.0,D,0.2540067994171928,1.8813538475015659,0.3570219897428477,0.16045911750805178,20,6,0,0.3368421052631579,0.2648809523809524,0.6052503646086533,0.1278561011181332,0.26689353427321344,0.26974358974358975,0.25722543352601157,0.2156448202959831,0.25872512258436686,0.25,301,0.32934131736526945,186,False,False,0.7143881821038193,0.016870854574627225,3.918181818181818,4.427272727272728,110,,,,,,,-0.14779694607342794,20,2.48,1.21,130.2,10.0,3.0,88.0,45.0,0.0,0.0,0.0,22.0,SP,22.0,533.0,113.0,24.2,6.06,3.1,7.78,0.9,24.31340911008629,-0.020173322392732285,7,0.7777777777777778,22.0,7,7,0,0,0.0,4.65,0.10952159364665286,0.27729257641921395,0.20576923076923076,0.08846153846153847,0.5217948717948718,0.3643219373219373,0.23303834808259588,4.44,0.3149454850682144
664983,Jake Mccarthy,L,COL,1,Freddy Peralta,R,642547.0,824321,TB @ COL,5:40 PM,04/08,Scheduled,0.727991327090931,,,,False,1110100111,estimated,10,2,0.2,1,2024,0.22452873119052258,0.2988457069907926,0.22809151937987715,0.2733368060327976,0.1790969027901948,20,1,-0.006761325219743097,1.148,50.2,C,0.26067527308838134,2.093155075383366,0.37507366562967026,0.20464402251653205,20,9,0,0.29411764705882354,0.28735632183908044,0.5355191256830601,0.25235966219572775,0.21212121212121213,0.2702078521939954,0.2574626865671642,0.23249299719887956,0.2613452188006483,0.2863636363636364,236,0.29365079365079366,140,False,False,0.6889016667075415,0.03908966038338946,3.6808510638297873,4.0,94,,,,,,,0.0046984432372760634,20,4.99,1.48,113.2,5.0,9.0,113.0,48.0,0.0,0.0,0.0,22.0,SP,22.0,512.0,120.0,23.3,8.95,3.8,9.5,1.35,23.170945739767784,-0.03071132709093094,5,0.625,-8.0,7,6,0,0,0.0,4.65,0.01920798184440924,0.2850356294536817,0.17180616740088106,0.039647577092511016,0.25792031098153545,0.30748396501457725,0.2676056338028169,4.44,0.28588921646561055
805779,Jacob Wilson,R,ATH,1,Brady Singer,R,663903.0,824484,ATH @ CIN,3:40 PM,04/08,Scheduled,0.7201287224617023,-194.0,233.0,66.0,False,1000011111,estimated,0,0,0.0,0,0,0.25362694771127686,0.3330705745204439,0.29766193087750775,0.29221606392851013,0.10369739603998178,20,3,0.031226802593160796,1.083,59.2,C,0.2932692307692308,2.464246015678358,0.3891651428954485,0.1989221203544159,20,6,0,0.256198347107438,0.2874251497005988,0.5763888888888888,0.4236111111111111,0.0,0.28172205438066467,0.28859060402684567,0.2610619469026549,0.28106095858538854,0.28651685393258425,187,0.2545454545454545,117,False,False,0.6930647709092582,0.02706395155244412,4.056338028169014,4.28169014084507,71,,,,,,,0.13125536244323993,20,4.35,1.42,107.2,5.0,10.0,91.0,36.0,0.0,0.0,0.0,21.0,SP,21.0,479.0,117.0,22.8,7.61,3.01,9.78,1.76,23.547985187011356,-0.0036144367474165717,7,0.875,9.0,7,6,0,0,3.0,4.65,0.02700936366394964,0.2670940170940171,0.09456740442655935,0.04024144869215292,0.27090261282660333,0.2859398258115598,0.23225806451612904,4.44,0.2845882244882399
686948,Drake Baldwin,L,ATL,1,Ryan Gusto,R,687473.0,824888,MIA @ ATL,4:15 PM,04/08,Scheduled,0.717269180482356,,,,False,1111110010,estimated,5,1,0.2,1,2025,0.28348914520744434,0.3577209969698743,0.5666555304270686,0.34376764226419054,0.13298786659551076,20,2,0.020831847042876495,1.018,56.1,C,0.26976744186046514,3.8059502918304022,0.44340736255240437,0.21694942244823207,13,6,0,0.2595419847328244,0.2803738317757009,0.5395348837209303,0.289922480620155,0.17054263565891473,0.26405228758169935,0.23286052009456265,0.29256594724220625,0.2592989985693848,0.27230046948356806,242,0.2727272727272727,155,False,False,0.6873337026621437,0.02993547782021233,3.8764044943820224,4.46067415730337,89,,,,,,,0.06107018231405221,20,5.31,1.44,39.0,0.0,2.0,34.0,13.0,0.0,0.0,0.0,8.0,SP,13.0,175.0,43.0,13.5,7.85,3.0,9.92,0.92,13.778034015107893,-0.015494180482355957,8,1.0,11.0,7,7,0,0,0.0,4.65,0.13855124870267646,0.27850877192982454,0.19305019305019305,0.10038610038610038,0.5121722846441947,0.33645224719101124,0.29347826086956524,4.44,0.30301343221359694
666018,Jonathan Aranda,L,TB,2,Gabriel Hughes,R,687312.0,824321,TB @ COL,5:40 PM,04/08,Scheduled,0.7151049788567246,-270.0,285.0,73.0,False,0011111011,estimated,0,0,0.0,0,0,0.27435895578415104,0.35375849186145997,0.5504719125641566,0.3666200094450818,0.2541141585381223,20,1,0.0359075907590759,1.148,71.0,B,0.25190839694656486,2.806679344480737,0.27819945259368783,0.19829756735736764,5,6,0,0.25742574257425743,0.29333333333333333,0.628498727735369,0.27735368956743,0.09414758269720101,0.26763194768799625,0.25882352941176473,0.29010989010989013,0.26784660766961654,0.2886178861788618,283,0.27741935483870966,186,False,True,0.6662372139634067,0.0488677648933179,3.712962962962963,4.342592592592593,108,,,,,,,0.24688086571336826,20,3.33,1.19,24.1,0.0,3.0,21.0,7.0,1.0,0.0,1.0,4.0,SP,5.0,99.0,22.0,19.8,7.77,2.59,8.14,0.0,20.06437543532246,0.008695021143275361,5,0.8333333333333334,6.0,7,7,0,0,0.0,4.55,0.031532164568146996,0.2840909090909091,0.23586744639376217,0.10331384015594541,0.446969696969697,0.35278369905956114,0.2641509433962264,4.349,0.3634938620217196
691720,Kyle Karros,R,COL,2,Freddy Peralta,R,642547.0,824321,TB @ COL,5:40 PM,04/08,Scheduled,0.7143881821038193,,,,False,1101110111,estimated,2,0,0.0,0,0,0.3240490621279316,0.332131000515942,0.359302776151117,0.452760588336582,0.22672772900794927,20,1,-0.05769230769230771,1.148,50.2,C,0.26067527308838134,2.093155075383366,0.37507366562967026,0.20464402251653205,20,9,0,0.3076923076923077,0.25,0.5355191256830601,0.25235966219572775,0.21212121212121213,0.2708333333333333,0.25,0.26129032258064516,0.26276150627615064,0.2692307692307692,208,0.2740740740740741,163,False,False,0.6526582343831525,0.061729947720666756,3.107843137254902,3.6372549019607843,102,,,,,,,0.10957933665057219,20,4.99,1.48,113.2,5.0,9.0,113.0,48.0,0.0,0.0,0.0,22.0,SP,22.0,512.0,120.0,23.3,8.95,3.8,9.5,1.35,23.170945739767784,-0.04102818210381931,5,0.625,-8.0,7,6,0,0,0.0,4.55,0.09443336208684067,0.26287262872628725,0.21627906976744185,0.11395348837209303,0.4329710144927536,0.3161014492753623,0.25333333333333335,4.349,0.28588921646561055
